"","state","name","id","year"
"584","CA","Upland Unified School District","146734",2021
"585","CA","South Bay Union School District (San Diego County)","31422",2021
"586","CA","Upper Lake Unified School District","58351",2021
"587","CA","Solvang Elementary School District","146660",2021
"588","CA","Southern Kern Unified School District","146673",2021
"589","CA","Tahoe Truckee Unified School District","146700",2021
"590","CA","Valley Center Pauma Unified School District","47336",2021
"591","CA","Riverdale Joint Unified School District","146563",2021
"592","CA","Rialto Unified School District","146550",2021
"593","CA","San Bernardino City Unified School District","31398",2021
"594","CA","Riverside County Office of Education","31705",2021
"595","CA","San Bernardino County Superintendent of Schools","67799",2021
"596","CA","Richgrove Elementary School District","146552",2021
"597","CA","Roseville City School District","146574",2021
"598","CA","San Bruno Park School District","146590",2021
"599","CA","San Diego County Office of Education","31711",2021
"600","CA","Riverside Unified School District","146564",2021
"601","CA","San Diego Unified School District","146593",2021
"602","CA","Roseville Joint Union High School District","146575",2021
"603","CA","San Francisco Unified School District","146595",2021
"604","CA","Rowland Unified School District","146580",2021
"605","CA","Sacramento County Office of Education","31707",2021
"606","CA","Romoland School District","146570",2021
"607","CA","San Rafael City Elementary School District","146612",2021
"608","CA","San Juan Unified School District","1133173",2021
"609","CA","Santa Cruz City Schools","67836",2021
"610","CA","San Rafael City High School District","46613",2021
"611","CA","San Leandro Unified School District","146600",2021
"612","CA","Santa Cruz County Superintendent of Schools","42854",2021
"613","CA","San Lorenzo Unified School District","146601",2021
"614","CA","Santa Maria Joint Union High School District","146622",2021
"615","CA","San Luis Coastal Unified School District","146604",2021
"616","CA","Santa Maria-Bonita School District","146623",2021
"617","CA","Santa Monica-Malibu Unified School District","31244",2021
"618","CA","San Marcos Unified School District","146605",2021
"619","CA","Santa Paula Unified School District","146625",2021
"620","CA","San Marino Unified School District","146606",2021
"621","CA","Simi Valley Unified School District","146654",2021
"622","CA","Santa Rita Union School District","146626",2021
"623","CA","Sanger Unified School District","146616",2021
"624","CA","Santee School District","31419",2021
"625","CA","Savanna School District","146632",2021
"626","CA","Santa Ana Unified School District","146617",2021
"627","CA","Scotts Valley Unified School District","146635",2021
"628","CA","Snowline Joint Unified School District","146657",2021
"629","CA","Santa Barbara County Education Office","146618",2021
"630","CA","Solano County Office of Education","31722",2021
"631","CA","Santa Barbara Unified School District","146619",2021
"632","CA","Seeley Union School District","399408",2021
"633","CA","Santa Clara County Office of Education","31717",2021
"634","CA","Shasta Union High School District","146647",2021
"635","CA","Sierra Sands Unified School District","146649",2021
"636","CA","Shoreline Unified School District","31274",2021
"637","CA","Sierra Unified School District","146650",2021
"638","CA","Shasta County Office of Education","31719",2021
"639","CA","Silver Valley Unified School District","146653",2021
"640","CA","Willits Unified School District","146786",2021
"641","CA","Windsor Unified School District","146792",2021
"642","CA","Westmorland Union Elementary School District","31156",2021
"643","CA","Westside Union School District","146770",2021
"644","CA","Wheatland Elementary School District","146779",2021
"645","CO","Adams 12 Five Star Schools","32033",2021
"646","CA","Winters Joint Unified School District","146794",2021
"647","CO","Douglas County School District Re.1","32045",2021
"648","CO","Adams County School District 14","32029",2021
"649","CO","Boulder Valley School District Re-2","32040",2021
"650","CA","Wheatland Union High School District","146780",2021
"651","CA","Winton School District","146795",2021
"652","CA","Yuba City Unified School District","31516",2021
"653","CA","Wiseburn Unified School District","31257",2021
"654","CA","Yucaipa-Calimesa Joint Unified School District","146806",2021
"655","CA","Woodlake Unified School District","146797",2021
"656","CO","Brush School District No. Re-2j","65551",2021
"657","CA","Woodland Joint Unified School District","146798",2021
"658","CO","Arapahoe County School District No. 1","32037",2021
"659","CA","Whittier Union High School District","146783",2021
"660","CA","Wright Elementary School District","146801",2021
"661","CO","Arapahoe County School District Number Six","41980",2021
"662","CO","Byers School District Number 32j","167276",2021
"663","CO","Archuleta School District 50 Jt","52079",2021
"664","CA","Yuba County Office of Education","31736",2021
"665","CO","East Central Board of Cooperative Educational Services","32066",2021
"666","CO","Center Consolidated School District 26 Jt","68071",2021
"667","CA","Williams Unified School District","146785",2021
"668","CO","East Grand School District No.2","54837",2021
"669","CO","Durango School District 9-R","32060",2021
"670","CO","Colorado Springs School District 11","32047",2021
"671","CO","Cheyenne Mountain School District 12","49621",2021
"672","CO","Eagle County Schools District","196443",2021
"673","CO","Centennial Board of Cooperative Educational Services","45625",2021
"674","CA","William S. Hart Union High School District","31258",2021
"675","CA","Walnut Creek School District","146753",2021
"676","CA","Walnut Valley Unified School District","146754",2021
"677","CA","Washington Unified School District","31913",2021
"678","CA","Waterford Unified School District","146762",2021
"679","CA","West Contra Costa Unified School District","146767",2021
"680","CA","West Covina Unified School District","146768",2021
"681","CA","Yosemite Unified School District","146802",2021
"682","CO","East Otero School District R-1","32073",2021
"683","CA","West Sonoma County Union High School District","91083",2021
"684","CA","Visalia Unified School District","146750",2021
"685","CO","El Paso County School District Two-Harrison","32050",2021
"686","CO","School District Fremont Re-1","32052",2021
"687","CO","Joint School District No 28-J of the Counties of Adams and Arapahoe","32038",2021
"688","CO","Garfield School District Re-2","32055",2021
"689","CO","North Conejos School District Re-1j","32042",2021
"690","CO","Garfield County School District No. 16","1143186",2021
"691","CO","Northeast Colorado Board of Cooperative Educational Services","32075",2021
"692","CO","Mapleton Public Schools Adams County School District No 1","32031",2021
"693","CO","Roaring Fork School District Re-1","32054",2021
"694","CO","Northwest Colorado Board of Cooperative Educational Services","41619",2021
"695","CO","Rocky Ford School District R-2","32074",2021
"696","CO","Gunnison Watershed School District Re-1","32056",2021
"697","CO","Salida School District Number R-32-J","32041",2021
"698","CO","Lake County School District R-1","32058",2021
"699","CO","San Juan Board of Cooperative Educational Services","32062",2021
"700","CO","Mesa County Valley School District No. 51","32068",2021
"701","CO","San Luis Valley BOCES","32035",2021
"702","CO","Lamar School District Re-2","32076",2021
"703","CO","Santa Fe Trail BOCES","46575",2021
"704","CO","Lewis-Palmer School District 38","50907",2021
"705","CO","Ignacio School District 11-Jt","32061",2021
"706","CO","Southeastern BOCES","93774",2021
"707","CO","Monte Vista School District No.8","32081",2021
"708","CO","Poudre School District","32063",2021
"709","CO","Logan County School District No. Re-1 Valley","32067",2021
"710","CO","Montezuma County Cortez School District Re-1","32070",2021
"711","CO","Pueblo School District No. 60","32078",2021
"712","CO","Counties of Adams Weld and Broomfield School District 27j","196446",2021
"713","CO","El Paso County School District 49","32048",2021
"714","CO","St Vrain Valley School District Re-1j","32039",2021
"715","CO","Montrose County School District Re-1j","32071",2021
"716","CO","Wray School District Rd-2","93776",2021
"717","CO","Weld County School District Re-3j","32086",2021
"718","CO","Westminster Public Schools","32032",2021
"719","CO","Woodland Park School District Re-2","32084",2021
"720","CO","El Paso County School District No.3","50441",2021
"721","CO","Summit School District Re-1","47405",2021
"722","CO","El Paso County School District No.8","32049",2021
"723","CO","Pikes Peak Board of Cooperative Educational Services","46642",2021
"724","CT","Shepaug Regional School District 12","98978",2021
"725","CT","Capitol Regional Education Council","32208",2021
"726","CT","Regional School District No. 11","155925",2021
"727","CT","Nonnewaug Regional School District 14","98974",2021
"728","CT","Regional School District No 19","68348",2021
