"","state","name","census_id","id","year","category","total_liabilities","bonds_outstanding","current_liabilities","leases","loans_outstanding","notes_outstanding","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","compensated_absences","charges_for_services","operating_grants","capital_grants","general_revenue","change_in_net_position","expenses","total_operating_revenues","non_operating_revenues","capital_contributions","revenues","has_unconfirmed"
"9788","NY","Central Valley Central School District",NA,56499,2021,"School District",196425079,66272874,2846215,0,0,0,2395450,0,123741483,0,1169057,103646,3815521,368118,46069846,-3016049,53373180,0,0,0,50357131,FALSE
"9789","NY","Allegany-Limestone Central School District",NA,36121,2021,"School District",26280458,15218062,1421584,0,0,5000000,1223949,0,3240108,0,176755,33881,1375058,0,24785909,2297816,23897032,0,0,0,26194848,FALSE
"9790","NY","Elmsford Union Free School District",NA,93997,2021,"School District",73285549,8155065,2549326,0,0,0,2344285,0,58975728,0,1261145,188107,1359098,0,36756964,-1766160,40070329,0,0,0,38304169,FALSE
"9791","NY","Iroquois Central School District",NA,36179,2021,"School District",25160323,13374061,4008600,0,0,0,3042218,0,1333204,0,3402240,135142,2315324,0,49937839,-1462250,53850555,0,0,0,52388305,FALSE
"9792","NY","Canton Central School District",NA,47603,2021,"School District",139403138,17231614,1156272,0,0,1142000,1441110,0,117968834,0,463308,108335,1938759,0,31024332,-289712,33361138,0,0,0,33071426,FALSE
"9793","NY","Plainedge Union Free School District",NA,36273,2021,"School District",132369923,1214217,7262027,0,0,0,6476045,0,106880444,0,4321254,2085084,2299231,748290,90819313,-2297407,98249325,0,0,0,95951918,FALSE
"9794","NY","Potsdam Central School District",NA,42518,2021,"School District",142771966,15737862,1891025,0,0,0,1440131,0,122984261,0,718687,65345,2489665,233536,32452546,-3165255,38406347,0,0,0,35241092,FALSE
"9795","OH","Eastern Local School District",NA,37013,2021,"School District",18000271,126654,1660278,0,0,0,14094912,0,1162765,763207,955662,1283487,3099846,0,11376516,-1350032,17109881,0,0,0,15759849,FALSE
"9796","OH","Finneytown Local School District",NA,37105,2021,"School District",60391838,32251585,3650438,0,0,0,21665746,0,1534017,1242551,1290052,467398,4452140,0,26784772,8051852,23652458,0,0,0,31704310,FALSE
"9797","OH","Forest Hills Local School District",NA,37103,2021,"School District",234155352,98837936,13227504,2630000,0,1870000,108780415,0,6851368,6422853,1958129,2807397,6936223,9791,113065483,12621990,110196904,0,0,0,122818894,FALSE
"9798","OH","Liberty Center Local School District",NA,83523,2021,"School District",41921671,19542247,2259801,30846,0,1042000,16839682,0,1226243,962956,964852,2614382,1830540,41888,13054741,-1683778,19225329,0,0,0,17541551,FALSE
"9799","OH","South Central Local School District",NA,84367,2021,"School District",14212543,0,1048914,38612,0,0,11489765,0,829335,656563,805917,1004714,1855104,49562,9242490,632800,11519070,0,0,0,12151870,FALSE
"9800","OH","Parma City School District",NA,37062,2021,"School District",221237658,0,17320637,48008,328950,5760000,172807234,0,14453120,9472480,10415697,4718904,21338965,764050,157516599,8072071,176266447,0,0,0,184338518,FALSE
"9801","OH","Sycamore Community City School District",NA,37114,2021,"School District",299283961,161317535,14982795,3499268,0,0,103141219,0,6949633,5922854,9393511,3721216,8951801,0,125529223,32836600,105365640,0,0,0,138202240,FALSE
"9802","OH","Bay Village City School District",NA,37048,2021,"School District",78736924,17603400,4768318,0,0,0,47752426,0,4080335,2587902,4532445,1610877,2039442,553815,39084210,-235206,43523550,0,0,0,43288344,FALSE
"9803","OH","Vandalia-Butler City School District",NA,37187,2021,"School District",97737160,47100363,3305434,0,0,0,41114324,0,3061249,2281156,3155790,1249595,4758245,0,39720133,-2612327,48340300,0,0,0,45727973,FALSE
"9804","CA","Glendora Unified School District",NA,1035668,2021,"School District",183457574,55408633,15145103,0,7220000,0,92068223,0,12994913,0,620702,202558,19776433,15307,71732540,-2001904,93728742,0,0,0,91726838,FALSE
"9805","IA","Boyer Valley Community School District",NA,162853,2021,"School District",4243163,425000,496608,0,0,0,2883351,0,398730,0,0,507010,1161336,37835,5721906,856382,6571705,0,0,0,7428087,FALSE
"9806","IA","Central City Community School District",NA,162829,2021,"School District",8706701,3895000,821029,601646,262333,0,2566762,0,442331,0,0,837396,881322,112588,6227253,962097,7096462,0,0,0,8058559,FALSE
"9807","IL","Lasalle and Dekalb Counties Communit Unit School District No. 1",NA,1035777,2021,"School District",1390000,1390000,0,0,0,0,0,0,0,0,0,0,0,0,5803120,304743,5498377,0,0,0,5803120,FALSE
"9808","KS","Unified School District Number 240",NA,1035808,2021,"School District",0,1370000,0,48235,0,0,5736128,0,0,0,0,0,0,0,11166154,179626,10986528,0,0,0,11166154,FALSE
"9809","MO","Ballard R-11 School District of Bates County",NA,1035836,2021,"School District",600000,600000,0,0,0,0,0,0,0,0,0,58595,226196,0,1694244,132182,1846853,0,0,0,1979035,FALSE
"9810","MT","Laurel Public School District No. 7 and 7-70",NA,1035847,2021,"School District",29606808,5625260,267503,0,0,0,18029032,0,5092760,0,592253,694482,4020859,32198,22840607,-344099,27932245,0,0,0,27588146,FALSE
"9811","MS","Laurel School District",NA,35031,2021,"School District",79752375,19952637,1732898,0,0,941000,53831122,0,2969459,0,325259,2530329,8067500,0,29833040,6501065,33929804,0,0,0,40430869,FALSE
"9812","ND","Northwood Public School District No. 129",NA,1035851,2021,"School District",10953814,6501730,451120,0,0,0,4000964,0,0,0,0,561876,691634,163302,4337540,-28819,5783171,0,0,0,5754352,FALSE
"9813","NJ","Weehawken Board of Education",NA,35802,2021,"School District",29220099,20525000,3572377,136048,0,0,4758264,0,0,0,228410,65159,14395051,0,27966294,4780986,37645518,0,0,0,42426504,FALSE
"9814","NJ","City of Orange Township Public Schools","31300761500000",108027,2021,"School District",30589393,3500000,9451392,0,0,0,16054078,0,0,0,1583923,2171,34376935,0,99050051,3177397,130251759,0,0,0,133429157,FALSE
"9815","OH","Jackson City School District",NA,1035945,2021,"School District",0,7808000,0,0,0,0,31831174,0,2661361,1745268,0,2748547,5032322,2450,23700643,153711,31330251,0,0,0,31483962,FALSE
"9816","SD","Platte-Geddes School District No. 11-5",NA,229030,2021,"School District",672436,0,560056,0,0,0,0,5890,0,0,33647,124417,910406,0,6218258,516767,6736313,0,0,0,7253081,FALSE
"9817","WA","Freeman School District No 358",NA,89039,2021,"School District",0,12210000,0,0,0,176000,551149,2401435,0,0,392708,0,0,0,15259697,574272,14685425,0,0,0,15259697,FALSE
"9818","WA","Highline School District No. 401",NA,39637,2021,"School District",16587369,397465000,16587369,0,0,0,16515965,71790374,0,0,5990099,0,0,0,418229929,-33270341,451500270,0,0,0,418229929,FALSE
"9819","WA","Kittitas School District No 403",NA,99197,2021,"School District",0,13850457,0,61282,0,0,429711,1882671,0,0,106926,0,0,0,11718078,-3699483,15417561,0,0,0,11718078,FALSE
"9820","WA","Ritzville School District No 160",NA,1036027,2021,"School District",0,8665000,0,0,0,0,264648,1156911,0,0,138980,0,0,0,6711477,324414,6387063,0,0,0,6711477,FALSE
"9821","KS","Unified School District No. 393",NA,1036335,2021,"School District",0,0,0,287052,0,0,3246106,0,0,0,0,0,0,0,7216868,169101,7047767,0,0,0,7216868,FALSE
"9822","KS","Unified School District No. 436",NA,399507,2021,"School District",0,3625000,0,0,0,0,7645804,0,0,0,0,0,0,0,13531679,497262,13034417,0,0,0,13531679,FALSE
"9823","GA","Sumter County Board of Education",NA,1036273,2021,"School District",110671628,23710182,10047481,0,0,0,39030055,0,37883910,0,0,75515,30673296,16233293,24036786,22208844,48810045,0,0,0,71018890,FALSE
"9824","GA","Heard County Board of Education",NA,1036262,2021,"School District",63938580,18541007,5041906,0,0,0,23755424,0,16528624,0,71617,235752,17777019,0,14186145,1435912,30763005,0,0,0,32198917,FALSE
"9825","GA","Quitman County Board of Education",NA,1036268,2021,"School District",11931001,2459005,485020,0,0,0,4146892,0,4577266,0,0,8814,4013872,505991,1978672,634246,5873102,0,0,0,6507349,FALSE
"9826","MO","De Soto School District No. 73",NA,35244,2021,"School District",0,23372082,0,4665,253598,0,26804736,0,0,0,0,983360,19159839,0,13726979,5522383,28347795,0,0,0,33870178,FALSE
"9827","MT","Florence-Carlton K-12 School District No. 15-6",NA,400214,2021,"School District",26865908,16723933,2249484,0,0,0,7339196,0,81130,0,369139,18475,904544,0,10563249,653768,10832500,0,0,0,11486268,FALSE
"9828","AL","Birmingham City Board of Education",NA,44946,2021,"School District",411804811,4638322,34141404,0,0,0,245797000,0,124379155,0,2848930,11376686,180102347,9521269,111685043,13596932,299088413,0,0,0,312685345,FALSE
"9829","AL","Winston County Board of Education",NA,44363,2021,"School District",54676451,2337569,2485405,35530,0,4617068,25223000,0,16399748,0,88130,3797833,19689360,1464335,6486873,2439545,28998856,0,0,0,31438401,FALSE
"9830","AL","Etowah County Board of Education",NA,30338,2021,"School District",196088699,3943498,10308839,3541558,0,2517405,81192000,0,49842715,0,385391,8453730,70593929,3974993,14118835,5094112,92047375,0,0,0,97141487,FALSE
"9831","AL","Russell County Board of Education",NA,44375,2021,"School District",80289864,0,3812747,0,0,1951002,34057000,0,21462554,0,181560,3199549,30556294,1289974,7982447,2056394,40971870,0,0,0,43028264,FALSE
"9832","AL","Fairfield City Board of Education",NA,30350,2021,"School District",28167901,1102316,2283153,102660,0,0,15906000,0,8773773,0,0,1437814,14549823,529406,4082183,204179,20395048,0,0,0,20599227,FALSE
"9833","AL","Limestone County Board of Education",NA,43887,2021,"School District",215748643,14856095,12431577,0,0,0,77315000,0,49531786,0,0,8330152,85738475,3654743,33496653,19317853,111902171,0,0,0,131220024,FALSE
"9834","AZ","Whiteriver Unified School District No. 20",NA,30586,2021,"School District",26601282,0,4056151,0,0,0,20809151,0,0,0,1735980,639281,8908284,0,31953537,6532169,34968933,0,0,0,41501102,FALSE
"9835","AZ","Ganado Unified School District No. 20",NA,30512,2021,"School District",17987307,0,844680,0,0,0,16813655,0,0,0,328972,475984,4916948,112607,19682014,1286047,23901506,0,0,0,25187553,FALSE
"9836","CA","Jamul-Dulzura Union School District",NA,67405,2021,"School District",19061023,10732704,599897,119924,0,0,7355380,0,194010,0,59108,48154,2555497,0,8460816,1756946,9307521,0,0,0,11064467,FALSE
"9837","AZ","Grand Canyon Unified School District No.4",NA,93597,2021,"School District",5791239,0,302876,0,0,0,4754397,0,0,0,733966,1132065,405230,476805,4592103,381100,6225103,0,0,0,6606203,FALSE
"9838","AL","Demopolis City Board of Education",NA,30365,2021,"School District",38346869,4736401,1956994,252701,0,0,20131000,0,11269773,0,0,1841809,17754998,677190,5443847,1889274,23828571,0,0,0,25717845,FALSE
"9839","MA","Amherst-Pelham Regional School District",NA,34208,2021,"School District",120117726,1020000,3334329,0,0,407795,10879380,0,103967285,0,508937,307938,10206188,0,32644486,-5956443,49115055,0,0,0,43158612,FALSE
"9840","MA","Concord-Carlisle Regional School District",NA,1036549,2021,"School District",87161511,46997073,26451583,660907,0,1061394,1384961,0,9540003,0,1065590,1123174,9963104,0,34096299,3042805,42139772,0,0,0,45182577,FALSE
"9841","AZ","Pinon Unified School District No.4",NA,43388,2021,"School District",17344209,0,1484921,0,0,0,15649313,0,0,0,209975,1825797,4060154,161772,16486176,-1526984,24060883,0,0,0,22533899,FALSE
"9842","AL","Greene County Board of Education",NA,43086,2021,"School District",39939065,0,1015421,312524,0,0,12251000,0,7185120,0,0,911081,9391651,782071,4932332,558648,15458487,0,0,0,16017135,FALSE
"9843","GA","Echols County Board of Education",NA,198258,2021,"School District",21907098,3967138,1060458,24377,0,0,8809511,0,8045612,0,0,16298,8102190,154440,4076944,1382424,10967448,0,0,0,12349872,FALSE
"9844","GA","Brooks County Board of Education",NA,1035764,2021,"School District",70314476,8674845,4193833,11103245,0,0,25093310,0,21249241,0,0,294544,20000215,801464,12463121,328541,33230804,0,0,0,33559345,FALSE
"9845","IL","Niles Township High School District No. 219",NA,32939,2021,"School District",73874196,590000,2770610,0,0,0,5735230,13537206,60959902,0,220904,1819514,59927406,0,150554591,4418945,207882566,0,0,0,212301511,FALSE
"9846","IN","Clinton Central School Corporation",NA,65435,2021,"School District",0,2055000,0,1076874,0,0,0,0,0,0,0,0,0,0,16790109,1548708,15241401,0,0,0,16790109,FALSE
"9847","GA","Dougherty County Board of Education",NA,196513,2021,"School District",334556676,18922775,20096964,301383,0,0,159069652,0,133687770,0,1296717,568919,124572729,0,82110387,5725708,201526327,0,0,0,207252035,FALSE
"9848","IN","School City of Hammond",NA,74670,2021,"School District",0,8817866,0,19508200,11811809,0,0,0,0,0,0,0,0,0,289544164,-7025547,296569711,0,0,0,289544164,FALSE
"9849","IN","Cloverdale Community School Corporation",NA,107658,2021,"School District",0,1344482,0,1283000,399159,0,0,0,0,0,0,0,0,0,16667333,2137056,14530277,0,0,0,16667333,FALSE
"9850","IL","Nokomis Community Unit School District 22",NA,189380,2021,"School District",4130959,4130000,959,0,0,0,0,0,0,0,0,0,0,0,11043593,978579,10065014,0,0,0,11043593,FALSE
"9851","IA","South O'brien Community School District",NA,163215,2021,"School District",6171694,0,1080668,0,0,0,4123062,0,526410,0,0,260221,1384151,0,8577090,681652,9539810,0,0,0,10221462,FALSE
"9852","GA","Jones County Board of Education",NA,1035766,2021,"School District",116203812,9290226,8079316,969543,0,0,54190349,0,43674378,0,0,780062,38037459,231660,26268632,-444623,65762436,0,0,0,65317813,FALSE
"9853","IL","West Chicago Elementary School - District 33",NA,167555,2021,"School District",77177660,30038586,7267534,0,0,0,4837432,0,35034108,0,0,144347,27250176,0,65468931,6258134,86605320,0,0,0,92863454,FALSE
"9854","IN","Oak Hill United School Corporation",NA,109879,2021,"School District",0,6650000,0,5893229,11213533,0,0,0,0,0,0,0,0,0,24222265,105786,24116479,0,0,0,24222265,FALSE
"9855","IN","North Harrison Community School Corporation",NA,109908,2021,"School District",0,0,0,0,0,0,0,0,0,0,0,0,0,0,29731767,-233913,29965680,0,0,0,29731767,FALSE
"9856","IL","Evergreen Park Elementary School District No. 124",NA,32919,2021,"School District",24755526,4193584,2320660,0,0,0,1449305,0,16764155,0,27822,91995,14488087,0,26125816,-1028801,41734699,0,0,0,40705898,FALSE
"9857","IL","Cook County School District No. 104",NA,93840,2021,"School District",39618821,22416634,152708,2401189,0,0,1841446,0,12658434,0,148410,347067,15846935,0,29350393,6301624,39242771,0,0,0,45544395,FALSE
"9858","GA","Stewart County Board of Education",NA,189252,2021,"School District",17758127,4021225,666678,0,0,0,7443524,0,5626700,0,0,9761,5737288,77220,3644246,852303,8616213,0,0,0,9468516,FALSE
"9859","IL","Tri-Point Community Unit School District No. 6J",NA,1036632,2021,"School District",4814429,4480000,334429,0,0,0,236748,375336,0,0,0,0,0,0,10613927,-3006784,13620711,0,0,0,10613927,FALSE
"9860","IL","St. Elmo Community Unit School District 202",NA,1036630,2021,"School District",1288440,282000,1288440,6440,1000000,0,0,0,0,0,0,0,0,0,7589467,621929,6967538,0,0,0,7589467,FALSE
"9861","IL","North Clay Community Unit School District 25",NA,189381,2021,"School District",714752,713200,1552,0,0,0,0,0,0,0,0,0,0,0,9508270,493878,9014392,0,0,0,9508270,FALSE
"9862","GA","Jenkins County Board of Education",NA,198260,2021,"School District",31516336,3140609,1925647,0,0,0,14407657,0,12042422,0,0,60335,10868708,231660,6068757,-111816,17341277,0,0,0,17229461,FALSE
"9863","IL","Chicago Heights School District No. 170",NA,1036613,2021,"School District",57929039,52800000,5129039,0,0,0,1940518,683364,20259792,0,0,0,0,0,67301845,-5222643,72524488,0,0,0,67301845,FALSE
"9864","IL","Southwest Cook County Cooperative Association for Special Education",NA,32964,2021,"School District",13568598,0,809978,0,0,0,1111546,1356343,11601279,0,45795,23609238,7411558,0,2139882,225942,32934736,0,0,0,33160678,FALSE
"9865","GA","Turner County Board of Education",NA,197780,2021,"School District",29185130,0,1461546,0,0,0,15063399,0,12660185,0,0,171059,12027512,231660,6440488,1700080,17170638,0,0,0,18870719,FALSE
"9866","GA","Miller County Board of Education",NA,99039,2021,"School District",22892429,3060000,1022767,0,0,0,18809662,0,0,0,0,29220,7480484,154440,6873659,2520360,12017443,0,0,0,14537803,FALSE
"9867","IL","Bond County Community Unit School District 2",NA,151224,2021,"School District",21414236,21222700,11005,180531,0,0,0,0,0,0,0,0,0,0,40495648,4204725,36290923,0,0,0,40495648,FALSE
"9868","CO","Thompson School District R2-J",NA,32064,2021,"School District",569059277,227799166,39762881,1287526,0,0,279781405,0,10170275,0,719479,4249369,30640491,932940,177365573,47080160,166108213,0,0,0,213188373,FALSE
"9869","GA","Montgomery County Board of Education",NA,99041,2021,"School District",20802811,0,1440478,43882,0,0,9769262,0,9549189,0,0,156469,9710289,231660,4735896,2260263,12574051,0,0,0,14834314,FALSE
"9870","IL","Country Club Hills School District No. 160",NA,1036616,2021,"School District",13036513,12922328,0,0,114185,0,577058,643695,7553596,0,0,44159,7131078,0,17300693,4617669,19858261,0,0,0,24475930,FALSE
"9871","IL","Okaw Valley Community Unit School District 302",NA,1036626,2021,"School District",2114383,1687000,179,213602,0,0,0,0,0,0,0,0,0,0,9038540,-203597,9242137,0,0,0,9038540,FALSE
"9872","IA","Edgewood-Colesburg Community School District",NA,162946,2021,"School District",6483516,2035000,674946,0,0,0,3265082,0,482621,0,0,1418635,1504036,25000,5415727,562448,7800950,0,0,0,8363398,FALSE
