"","state","name","census_id","id","ncesID","is_city","is_county","is_intergovernmental","is_special_district","is_state","is_tribal","year","category","total_liabilities","bonds_outstanding","current_liabilities","leases","loans_outstanding","notes_outstanding","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","compensated_absences","charges_for_services","operating_grants","capital_grants","general_revenue","change_in_net_position","expenses","total_operating_revenues","non_operating_revenues","capital_contributions","revenues","has_unconfirmed","component_unit_of_id"
"905","AZ","NaaTsis’Aan Community School, Inc.",NA,46736,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",204086,0,62982,0,0,0,0,0,0,0,0,43927,3641902,48886,1448985,2531890,2651810,0,0,0,5183700,FALSE,NA
"906","KS","Unified School District 237",NA,290043,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,0,0,0,4499374,0,0,0,75638,0,0,0,8680959,42698,8638261,0,0,0,8680959,FALSE,NA
"907","ME","Maine School Administrative District No. 51",NA,290475,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",34971980,22393616,3928874,2752622,0,0,632020,0,5225390,0,39458,76931,7466124,0,40040585,4913225,42670415,0,0,0,47583640,FALSE,NA
"908","MN","Independent School District No. 547",NA,290644,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",9594059,3960395,856504,0,0,0,4350970,0,412084,0,14106,249076,1224628,5225,6502507,-546298,8527734,0,0,0,7981436,FALSE,NA
"909","MN","Independent School District No. 881",NA,290640,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",15858207,6194063,1296058,1276180,0,0,6523338,0,561587,0,6981,386686,3054420,126309,9809605,1137985,12239035,0,0,0,13377020,FALSE,NA
"910","ND","St. John Public School District No. 3",NA,108490,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",11279956,1923760,168639,82441,0,0,9005342,0,57635,0,42139,239043,4966628,0,3789865,-569994,9565530,0,0,0,8995536,FALSE,NA
"911","ND","Lisbon Public School District No. 19",NA,290731,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",13684953,2942445,673236,0,0,0,10017811,0,0,0,51461,249918,1132799,0,7831217,-451105,9665039,0,0,0,9213934,FALSE,NA
"912","MN","Independent School District No. 2134",NA,290648,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",45355808,37047080,1494317,0,0,57619,6672069,0,39414,0,0,160461,4074031,42474,9176202,873827,12579341,0,0,0,13453168,FALSE,NA
"913","MO","Scott County R-4 School District",NA,35329,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,4010000,0,12658,219384,0,8089185,0,0,0,5960,419877,2095294,22190,8228345,581171,10184536,0,0,0,10765707,FALSE,NA
"914","MN","Independent School District No. 110",NA,42661,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",174611248,113096426,15709723,3525528,0,0,33666944,0,5462035,0,365592,2730086,15164667,668106,46212126,116042,64658943,0,147,0,64774985,FALSE,NA
"915","MN","Independent School District No. 85",NA,290646,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",24820107,18422201,998941,0,0,0,4682823,0,706215,0,9927,302963,1879262,96477,5814394,-449486,8542582,0,0,0,8093096,FALSE,NA
"916","ND","Kindred Public School District",NA,108446,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",25388552,14700000,824024,0,0,0,9683524,0,43020,0,137984,266327,1234630,110724,11456295,-104478,13172454,0,0,0,13067976,FALSE,NA
"917","MN","Independent School District No. 2137",NA,290652,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",24681703,19724112,365210,0,0,0,4259646,0,130552,0,202183,328395,1329650,63403,7590518,1257961,8054005,0,0,0,9311966,FALSE,NA
"918","MO","Johnson County R-7 School District",NA,81475,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,0,0,0,0,0,0,0,0,38887,953162,0,9180020,413116,9758953,0,0,0,10172069,FALSE,NA
"919","MT","Sidney School Districts No. 1 & 5",NA,64954,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",18273649,0,531510,0,0,0,13624765,0,3387913,0,729461,525281,3426205,32244,14081138,-2604933,20669801,0,0,32244,18064868,FALSE,NA
"920","MO","Humansville R-4 School District",NA,290667,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,680000,0,0,0,0,0,0,0,0,57836,72176,1586565,51136,3141844,394266,4457455,0,0,0,4851721,FALSE,NA
"921","NJ","Dover Public School District",NA,168103,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",13929741,0,3154090,0,0,0,6710888,0,0,0,0,151280,22657375,0,52934608,6114454,69628809,0,0,0,75743263,FALSE,NA
"922","OK","Rattan School District No. 1-001",NA,84970,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",742471,283147,459324,0,0,0,0,0,0,0,0,0,0,0,5380879,-574962,5955841,0,0,0,5380879,FALSE,NA
"923","PA","Midwestern Intermediate Unit No. 4",NA,38080,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",55030543,0,12252403,0,0,0,40477700,0,1776200,2063568,444240,5410151,34794310,0,672905,5658753,35218613,0,0,0,40877366,FALSE,NA
"924","PA","Sullivan County School District",NA,291212,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",33697623,3990000,2009881,180993,12909,0,21813000,0,5105422,0,367486,87523,2610031,0,14738217,898011,16537760,0,0,0,17435771,FALSE,NA
"925","NJ","Stratford Borough School District",NA,290869,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",6740490,3514754,441520,0,0,0,2409237,0,0,0,374978,20967,6330465,0,15854926,2912845,19293513,0,0,0,22206358,FALSE,NA
"926","KS","Unified School District No. 101",NA,296159,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,19095000,0,0,0,0,3625767,0,0,0,0,0,0,0,12169677,443562,11726115,0,0,0,12169677,FALSE,NA
"927","MT","Bonner Public School",NA,296172,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",3989207,237653,4720,0,0,0,3426903,0,160959,0,158972,310492,1432274,106743,3287277,-90273,5227059,0,0,0,5136786,FALSE,NA
"928","NH","Hollis-Brookline Cooperative School District",NA,296200,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",28748788,3569719,332962,27078,0,0,22079478,0,2223146,0,17392,112738,1856671,670646,22096561,-306938,25043554,0,0,0,24736616,FALSE,NA
"929","NJ","South Amboy School District",NA,82109,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",11308047,6440000,1305119,0,0,0,3019853,0,0,0,543075,550,7943810,0,17432511,1559140,23817731,55015,51807549,0,51862564,FALSE,NA
"930","MT","Whitehall Public Schools",NA,296174,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",4106513,0,0,0,0,0,3927939,0,81241,0,97333,14181,1987686,0,4275753,150703,6126917,0,0,0,6277620,FALSE,NA
"931","NH","Governor Wentworth Regional School District",NA,35574,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",89758522,29005880,1951650,1505826,0,0,47722292,0,8561238,0,1011636,2148047,5376446,0,44216913,-6260627,58002033,0,0,0,51741406,FALSE,NA
"932","MO","Crawford County R-1 School District",NA,99093,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,8759942,0,42262,13615,0,0,0,0,0,0,181954,3317890,0,12005005,1999719,13505130,0,0,0,15504849,FALSE,NA
"933","NJ","Red Bank Regional High School District",NA,296212,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",27957404,20021557,1951486,0,0,99658,5884703,0,0,0,0,3424069,9840890,0,28254203,4760978,36758184,332657,6487457,0,41519162,FALSE,NA
"934","PA","Muncy School District",NA,87473,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",54034932,18310000,2538667,0,0,0,26244000,0,6793234,0,149031,69785,4179908,219789,15409892,351971,19527403,0,0,0,19879374,FALSE,NA
"935","OH","Jefferson County Joint Vocational School District",NA,83419,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",7022481,318944,660495,0,0,0,5302478,0,405197,297580,335367,296099,938761,0,6551937,1051782,6735015,0,0,0,7786797,FALSE,NA
"936","WI","New Lisbon School District",NA,296546,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",3213627,76543,214414,0,0,1775000,0,1560143,1135381,0,12289,10629,2185375,0,8212059,948628,9459435,0,0,0,10408063,FALSE,NA
"937","WI","School District of Loyal",NA,89568,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",1073336,0,468654,0,0,0,243905,0,341418,0,19359,502954,1461409,0,6735624,561540,8138447,0,0,0,8699987,FALSE,NA
"938","WI","School District of Lafarge",NA,296547,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",7005722,6221893,436346,0,0,54476,77570,0,168136,0,47301,6360,1244145,0,3928279,523404,4655380,0,0,0,5178784,FALSE,NA
"939","NJ","City of Pleasantville School District",NA,1265969,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",30267433,5672929,3710540,500000,0,0,18226683,0,0,0,2157281,986651,11914917,51256,99964737,7455359,105462202,0,0,0,112917561,FALSE,NA
"940","NJ","Edison Board of Education",NA,81973,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",75032984,1026069,15736165,6490221,0,0,47458258,0,0,0,4322271,84280,75388263,0,267405726,22478916,320399353,84280,2958650,0,342878269,FALSE,NA
"941","NJ","Lakehurst School District",NA,302438,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",2357373,376000,197843,0,0,0,680364,0,0,0,103166,124150,1772740,0,9373578,790177,10480291,0,0,0,11270468,FALSE,NA
"942","OK","Cimarron School District No. 1-92",NA,146969,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",723933,615000,108933,0,0,0,0,0,0,0,0,0,0,0,2970905,-195192,3166097,0,0,0,2970905,FALSE,NA
"943","IL","Skokie-Fairview Elementary School District No. 72",NA,326210,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",301066,0,12059,289007,0,0,738499,481250,7605826,0,0,270404,7392389,0,11656728,-1084966,20404487,0,0,0,19319521,FALSE,NA
"944","OK","Cherokee School District No. 1-46",NA,148641,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",1015347,760000,255347,0,0,0,0,0,0,0,0,0,0,0,5756266,-1253279,7009545,0,0,0,5756266,FALSE,NA
"945","OK","Freedom School District No. 1-6",NA,147098,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",97465,0,97465,0,0,0,0,0,0,0,0,0,0,0,1431210,-264436,1695646,0,0,0,1431210,FALSE,NA
"946","OK","Kiowa School District No. 1-14",NA,147236,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",420688,0,94850,325837,0,0,0,0,0,0,0,0,0,0,4483503,-103355,4586858,0,0,0,4483503,FALSE,NA
"947","OK","McCurtain School District No. 1-37",NA,147311,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",275314,0,275314,0,0,0,0,0,0,0,0,0,0,0,2214039,-261466,2475505,0,0,0,2214039,FALSE,NA
"948","OK","Bluejacket School District No. 1-20",NA,146890,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",863987,655000,171514,37473,0,0,0,0,0,0,0,0,0,0,2153932,-178736,2332669,0,0,0,2153933,FALSE,NA
"949","OK","Caney Valley School District No. 1-18",NA,1239821,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",1601488,1135000,466488,0,0,0,0,0,0,0,0,0,0,0,9332217,200586,9131631,0,0,0,9332217,FALSE,NA
"950","IL","Leroy Community Unit School District No. 2",NA,326208,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",13435351,0,43566,0,0,0,690617,0,0,0,0,0,0,0,22902486,7048959,15853527,0,0,0,22902486,FALSE,NA
"951","OK","Timberlake School District No. 1-93",NA,147657,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",2193819,2055000,138818,0,0,0,0,0,0,0,0,0,0,0,4096727,-1002073,5098800,0,0,0,4096727,FALSE,NA
"952","OK","Tri-County Interlocal County-Op School District No. K-001",NA,326248,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",124366,0,124366,0,0,0,0,0,0,0,0,0,0,0,2046581,-149642,2196223,0,0,0,2046581,FALSE,NA
"953","OK","Garber School District No. 1-47 1/2",NA,147102,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",1782553,1590000,192553,0,0,0,0,0,0,0,0,0,0,0,7968597,1896318,6072279,0,0,0,7968597,FALSE,NA
"954","OK","Whitesboro School District No. 1-62",NA,1240853,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",151964,0,123648,28316,0,0,0,0,0,0,0,0,0,0,2647107,-24932,2672039,0,0,0,2647107,FALSE,NA
"955","OK","Mill Creek School District No. 1-2",NA,147330,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",1606092,1155000,451091,0,0,0,0,0,0,0,0,0,0,0,1880158,-854122,2734281,0,0,0,1880159,FALSE,NA
"956","OK","Dewar School District No. 1-008",NA,1239219,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",891269,325000,549030,17239,0,0,0,0,0,0,0,0,0,0,4275337,240288,4035049,0,0,0,4275337,FALSE,NA
"957","MT","School District No.1 Deer Lodge Elementary",NA,326275,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",4844624,0,0,0,10150,0,4358019,0,126832,0,305121,63648,1108237,0,4652104,-226608,6050597,0,0,0,5823989,FALSE,NA
"958","OK","Interlocal Cooperative School District K-001 Seminole County",NA,147201,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",15291,0,15291,0,0,0,0,0,0,0,0,0,0,0,345726,14003,331723,0,0,0,345726,FALSE,NA
"959","OK","Pond Creek-Hunter School District No. 1-90",NA,1240236,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",3622606,3480000,142606,0,0,0,0,0,0,0,0,0,0,0,5931174,-234613,6165787,0,0,0,5931174,FALSE,NA
"960","ND","Mt. Pleasant Public School District No. 4",NA,326286,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",6298887,0,433775,0,0,422812,5301156,0,37013,0,104131,73617,3489880,0,1513172,-380515,5457184,0,0,0,5076669,FALSE,NA
"961","MT","Malta Public School District No. 14A",NA,326274,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",6055422,0,0,0,0,0,5052818,0,807417,0,187987,229411,1315253,0,5686181,-335026,7565871,0,0,0,7230845,FALSE,NA
"962","MO","Monroe City R-I School District",NA,326267,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",1804,11010000,1804,0,0,0,0,0,0,0,67909,294365,1696285,0,8408849,-3344874,13744373,0,0,0,10399499,FALSE,NA
"963","NH","Barrington New Hampshire School District",NA,326298,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",24391354,1420000,816211,1231108,0,0,16851011,0,3345577,0,727447,109866,1260828,349837,24358350,-1586325,27665206,0,0,0,26078881,FALSE,NA
"964","NM","Capitan Municipal Schools",NA,326326,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",32542900,7145728,117352,0,0,0,22217495,0,3047567,0,14758,20640,1309481,0,7577137,-3881092,12788350,0,0,0,8907258,FALSE,NA
"965","OK","Waukomis School District No. 1-1",NA,147725,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",2723285,2055000,668285,0,0,0,0,0,0,0,0,0,0,0,4001229,-488664,4489893,0,0,0,4001229,FALSE,NA
"966","ME","Regional School Unit No. 52",NA,1027287,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",15782889,3116245,2976358,0,0,3897335,321368,0,5090672,0,380911,239094,11129535,0,27834317,1367566,37835380,0,0,0,39202946,FALSE,NA
"967","MO","Osage County R-III School District",NA,338790,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,0,0,0,0,0,0,0,0,627724,1204396,0,6940534,-62901,8835554,0,0,0,8772654,FALSE,NA
"968","IN","The Path School",NA,339131,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,0,0,0,0,0,0,0,0,0,0,0,41600,26022,0,0,0,0,41600,TRUE,NA
"969","TN","Anderson County Schools",NA,339835,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2070906,193463,1877443,0,0,0,2070906,FALSE,NA
"970","AZ","Ajo Unified School District No. 15",NA,98817,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",3090236,0,70686,0,0,0,2957637,0,0,0,61913,82627,1369293,580737,2978931,687873,4323715,0,0,0,5011588,FALSE,NA
"971","CO","Aguilar School District Re-6",NA,398330,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",4015526,70260,92469,0,0,0,3622457,0,131653,0,98687,20781,1050708,0,1841434,736318,2176605,0,0,0,2912923,FALSE,NA
"972","AZ","Duncan Unified School District No. 2",NA,398381,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",3408615,0,184337,0,0,0,3136100,0,13018,11739,75160,506342,881215,183302,3430500,555988,4445371,0,0,0,5001359,FALSE,NA
"973","AZ","Littlefield Unified School District No. 9",NA,398397,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",3888735,384581,103011,0,0,39531,3297237,0,0,0,64375,79376,811910,67247,3147702,-122139,4228374,0,0,0,4106235,FALSE,NA
"974","IL","Lake Bluff Schools District No. 65",NA,398451,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",30271960,18089875,969489,136525,0,0,1306782,0,9769289,0,0,552924,9138453,0,18894800,1648450,26937727,0,0,0,28586177,FALSE,NA
"975","IL","Metamora Township High School District No. 122",NA,398454,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",3080000,3080000,0,0,0,0,0,0,0,0,0,0,0,0,19982453,5942,19976511,0,0,0,19982453,FALSE,NA
"976","IN","South Newton School Corporation",NA,109888,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,NA
"977","KS","Unified School District No. 258",NA,398488,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,200000,0,600000,0,0,5191514,0,0,0,0,0,0,0,14801227,125917,14675310,0,0,0,14801227,FALSE,NA
"978","KS","Unified School District No. 366",NA,398489,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,1322215,0,0,3152228,0,0,0,0,0,0,0,9507953,-1127407,10635360,0,0,0,9507953,FALSE,NA
"979","KS","Unified School District No. 484",NA,398490,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,2375000,0,0,0,0,5033593,0,0,0,0,0,0,0,12620963,483767,12137196,0,0,0,12620963,FALSE,NA
"980","KS","Unified School District No. 447",NA,48622,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,989011,0,0,8969379,0,0,0,0,0,0,0,14576145,699793,13876352,0,0,0,14576145,FALSE,NA
"981","IL","Creve Coeur School District No. 76",NA,398553,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",212622,209000,3622,0,0,0,0,0,0,0,0,0,0,0,9477137,443503,9033634,0,0,0,9477137,FALSE,NA
"982","MO","New Bloomfield School District",NA,398561,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",86960,0,86960,0,0,0,0,0,0,0,0,259684,1591466,0,6762437,1186470,7427117,0,0,0,8613587,FALSE,NA
"983","MS","New Albany School District",NA,81574,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",47203052,6360000,1763803,1949508,0,535000,34414400,0,1977888,0,202453,1139226,5514227,0,18821715,502613,24972555,0,0,0,25475168,FALSE,NA
"984","MT","Darby Public Schools",NA,398572,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",4045038,0,233779,0,0,0,3540081,0,124581,0,131597,6305,1269979,0,4314358,449361,5141281,0,0,0,5590642,FALSE,NA
"985","MT","Plentywood School District No. 20",NA,1266225,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",8305875,3314013,7912,0,0,0,4189646,0,531242,0,263062,107439,1306982,0,4720569,40606,6094384,0,0,0,6134990,FALSE,NA
"986","MT","Red Lodge School District No. 1",NA,1266226,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",17869755,10456392,0,24800,0,0,5111765,0,1989361,0,287437,224422,1447434,410500,6462452,362612,8182196,0,0,0,8544808,FALSE,NA
"987","MT","Thompson Falls Public Schools",NA,398577,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",5409427,0,359058,0,0,0,4510313,0,156020,0,384036,24992,1719417,0,5455906,-149286,7349601,0,0,0,7200315,FALSE,NA
"988","MT","Somers School District",NA,398575,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",19979941,14145000,210674,0,0,0,4847350,0,133621,0,224668,300,1580253,0,6507824,29695,8058682,0,0,0,8088377,FALSE,NA
"989","MT","Target Range Public School",NA,398576,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",6127575,0,212156,0,0,0,5186677,0,509362,0,219380,8426,1188059,0,5225473,-359539,6781497,0,0,0,6421958,FALSE,NA
"990","NJ","City of Bayonne School District",NA,93985,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",59703867,0,16059457,1210183,0,0,41398757,0,0,0,1035470,83001,26697149,1095715,184808483,1687262,210997086,0,0,0,212684348,FALSE,NA
"991","IL","Princeville Community Unit School District No. 326",NA,398537,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",13953800,13953800,0,0,0,0,0,0,0,0,0,0,0,0,22623286,680445,21942841,0,0,0,22623286,FALSE,NA
"992","IL","Will County Regional Office of Education No. 56",NA,74472,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",998304,0,207281,0,0,0,56163,228794,734860,0,0,957588,2162836,0,2702251,393003,5429672,0,0,0,5822675,FALSE,NA
"993","CA","Westside Elementary School District",NA,146775,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",7315319,3477263,728747,0,0,0,2853333,0,220229,0,35747,0,1558853,0,4720583,686631,5592805,0,0,0,6279436,FALSE,NA
"994","MO","Cole County R-V School District",NA,398546,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,0,0,0,0,0,0,0,0,262085,1054438,0,5565164,495383,6386304,0,0,0,6881687,FALSE,NA
"995","MT","Bigfork Public Schools",NA,398570,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",24052388,12220000,595797,0,0,0,8440498,0,2229327,0,566766,143355,2163232,0,11834654,740776,13400465,0,0,0,14141241,FALSE,NA
"996","MT","Bitterroot Valley Education Cooperative",NA,35419,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",3339747,0,38948,0,0,0,3164787,0,55653,0,80359,325573,2707887,0,482995,106900,3409555,0,0,0,3516455,FALSE,NA
"997","MT","Wolf Point School District",NA,35421,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",11986561,0,706052,0,0,0,9227141,0,1785877,0,267491,61416,3137835,0,10969876,1100570,13068557,0,0,0,14169127,FALSE,NA
