"","ncesID","nces_original_name","county_name","city","state","students"
"2089","4700570","Cheatham County","Cheatham County","Ashland City","TN",6037
"2090","2314771","Chebeague Island Public Schools","Cumberland County","Chebeague Island","ME",21
"2091","2608910","Cheboygan Area Schools","Cheboygan County","Cheboygan","MI",1585
"2092","4007350","CHECOTAH","McIntosh County","Checotah","OK",1398
"2093","3607230","CHEEKTOWAGA CENTRAL SCHOOL DISTRICT","Erie County","CHEEKTOWAGA","NY",2311
"2094","3618600","CHEEKTOWAGA-MARYVALE UNION FREE SCHOOL DISTRICT","Erie County","CHEEKTOWAGA","NY",2231
"2095","3627000","CHEEKTOWAGA-SLOAN UNION FREE SCHOOL DISTRICT","Erie County","SLOAN","NY",1356
"2096","5301170","Chehalis School District","Lewis County","CHEHALIS","WA",3259
"2097","2503510","Chelmsford","Middlesex County","Chelmsford","MA",5021
"2098","2503540","Chelsea","Suffolk County","Chelsea","MA",6255
"2099","4007380","CHELSEA","Rogers County","Chelsea","OK",794
"2100","2608940","Chelsea School District","Washtenaw County","CHELSEA","MI",2441
"2101","4205760","Cheltenham SD","Montgomery County","Elkins Park","PA",4396
"2102","5900164","Chemawa Indian School","Marion County","Salem","OR",337
"2103","3607260","CHENANGO FORKS CENTRAL SCHOOL DISTRICT","Broome County","BINGHAMTON","NY",1448
"2104","3607290","CHENANGO VALLEY CENTRAL SCHOOL DISTRICT","Broome County","BINGHAMTON","NY",1789
"2105","2004670","Cheney","Sedgwick County","Cheney","KS",816
"2106","5301230","Cheney School District","Spokane County","CHENEY","WA",5268
"2107","5500058","Chequamegon School District","Price County","Park Falls","WI",719
"2108","0802880","Cheraw School District No. 31 in the county of Otero and S","Otero County","CHERAW","CO",224
"2109","2004710","Cherokee","Crawford County","Cherokee","KS",499
"2110","4007410","CHEROKEE","Alfalfa County","CHEROKEE","OK",422
"2111","4501500","Cherokee 01","Cherokee County","Gaffney","SC",8682
"2112","5900066","Cherokee Central Elementary School","Swain County","Cherokee","NC",606
"2113","5900101","Cherokee Central High School","Swain County","Cherokee","NC",582
"2114","1907170","Cherokee Comm School District","Cherokee County","Cherokee","IA",1170
"2115","1301110","Cherokee County","Cherokee County","Canton","GA",42766
"2116","0100630","Cherokee County","Cherokee County","Centre","AL",3897
"2117","3700780","Cherokee County Schools","Cherokee County","Murphy","NC",3206
"2118","4813740","CHEROKEE ISD","San Saba County","CHEROKEE","TX",106
"2119","0802910","Cherry Creek School District No. 5 in the county of Arapah","Arapahoe County","GREENWOOD VILLAGE","CO",56228
"2120","3403000","Cherry Hill School District","Camden County","Cherry Hill","NJ",10990
"2121","3600006","CHERRY VALLEY-SPRINGFIELD CENTRAL SCHOOL DISTRICT","Otsego County","CHERRY VALLEY","NY",473
"2122","2314814","Cherryfield Public Schools","Washington County","Cherryfield","ME",96
"2123","2004740","Cherryvale","Montgomery County","Cherryvale","KS",772
"2124","2609150","Chesaning Union Schools","Saginaw County","CHESANING","MI",1436
"2125","5100810","CHESAPEAKE CITY PBLC SCHS","Chesapeake city","Chesapeake","VA",41597
"2126","3904529","Chesapeake Union Exempted Village","Lawrence County","Chesapeake","OH",1319
"2127","0900750","Cheshire School District","New Haven County","Cheshire","CT",4188
"2128","4501530","Chester 01","Chester County","Chester","SC",5107
"2129","4612300","Chester Area School District 39-1","Lake County","Chester","SD",599
"2130","4700600","Chester County","Chester County","Henderson","TN",2838
"2131","1709810","Chester CUSD 139","Randolph County","Chester","IL",1012
"2132","4813770","CHESTER ISD","Tyler County","CHESTER","TX",203
"2133","0900780","Chester School District","Middlesex County","Deep River","CT",186
"2134","3302250","Chester School District","Rockingham County","Chester","NH",500
"2135","3403060","CHESTER TOWNSHIP SCHOOL DISTRICT","Morris County","Chester","NJ",1080
"2136","3607380","CHESTER UNION FREE SCHOOL DISTRICT","Orange County","CHESTER","NY",1045
"2137","1709850","Chester-East Lincoln CCSD 61","Logan County","Lincoln","IL",289
"2138","3000098","Chester-Joplin-Inverness El","Liberty County","Chester","MT",182
"2139","3000101","Chester-Joplin-Inverness HS","Liberty County","Chester","MT",48
"2140","4205860","Chester-Upland SD","Delaware County","Chester","PA",2789
"2141","4501560","Chesterfield 01","Chesterfield County","Chesterfield","SC",6988
"2142","5100840","CHESTERFIELD CO PBLC SCHS","Chesterfield County","Chesterfield","VA",62614
"2143","3302280","Chesterfield School District","Cheshire County","Keene","NH",291
"2144","3403090","Chesterfield Township School District","Burlington County","Chesterfield","NJ",766
"2145","2500014","Chesterfield-Goshen","Hampshire County","Chesterfield","MA",128
"2146","4205880","Chestnut Ridge SD","Bedford County","Fishertown","PA",1316
"2147","5500061","Chetek-Weyerhaeuser Area School District","Barron County","Chetek","WI",981
"2148","2004770","Chetopa-St. Paul","Labette County","Chetopa","KS",418
"2149","5301260","Chewelah School District","Stevens County","Chewelah","WA",775
"2150","4007500","CHEYENNE","Roger Mills County","Cheyenne","OK",351
"2151","0800001","Cheyenne County School District No. Re-5","Cheyenne County","CHEYENNE WELLS","CO",197
"2152","0802940","Cheyenne Mountain School District No. 12 in the county of E","El Paso County","COLORADO SPRINGS","CO",5309
"2153","5900051","Cheyenne-Eagle Butte School","Dewey County","Eagle Butte","SD",701
"2154","2004790","Cheylin","Cheyenne County","Bird City","KS",151
"2155","5900179","CHI CHIL'TAH COMMUNITY SCHOOL","McKinley County","Vanderwagen","NM",92
"2156","1709960","Chicago Heights SD 170","Cook County","Chicago Heights","IL",2891
"2157","0608340","Chicago Park Elementary","Nevada County","Grass Valley","CA",170
"2158","1709990","Chicago Ridge SD 127-5","Cook County","Chicago Ridge","IL",1414
"2159","3302310","Chichester School District","Merrimack County","Pembroke","NH",217
"2160","4205910","Chichester SD","Delaware County","Aston","PA",3200
"2161","1301140","Chickamauga City","Walker County","Chickamauga","GA",1283
"2162","0100188","Chickasaw City","Mobile County","Chickasaw","AL",1514
"2163","2800960","CHICKASAW CO SCHOOL DIST","Chickasaw County","HOULKA","MS",512
"2164","4007560","CHICKASHA","Grady County","Chickasha","OK",2195
"2165","4813800","CHICO ISD","Wise County","CHICO","TX",596
"2166","0608370","Chico Unified","Butte County","Chico","CA",12362
"2167","2503660","Chicopee","Hampden County","Chicopee","MA",7268
"2168","5900036","Chief Leschi School","Pierce County","Puyallup","WA",529
"2169","5900052","Chilchinbeto Community School","Navajo County","Kayenta","AZ",121
"2170","4813860","CHILDRESS ISD","Childress County","CHILDRESS","TX",1090
"2171","2908730","CHILHOWEE R-IV","Johnson County","CHILHOWEE","MO",176
"2172","3904374","Chillicothe City","Ross County","Chillicothe","OH",2775
"2173","4813890","CHILLICOTHE ISD","Hardeman County","CHILLICOTHE","TX",202
"2174","2908760","CHILLICOTHE R-II","Livingston County","CHILLICOTHE","MO",1861
"2175","0100660","Chilton County","Chilton County","Clanton","AL",7831
"2176","4813920","CHILTON ISD","Falls County","CHILTON","TX",537
"2177","5502520","Chilton School District","Calumet County","Chilton","WI",1129
"2178","5301290","Chimacum School District","Jefferson County","CHIMACUM","WA",835
"2179","4813960","CHINA SPRING ISD","McLennan County","CHINA SPRING","TX",2929
"2180","0401940","Chinle Unified District (4158)","Apache County","CHINLE","AZ",3334
"2181","0608460","Chino Valley Unified","San Bernardino County","Chino","CA",27511
"2182","0400003","Chino Valley Unified District (4474)","Yavapai County","CHINO VALLEY","AZ",2368
"2183","3006260","Chinook Elem","Blaine County","Chinook","MT",239
"2184","3006270","Chinook H S","Blaine County","Chinook","MT",108
"2185","5502550","Chippewa Falls Area Unified School District","Chippewa County","Chippewa Falls","WI",4987
"2186","2609560","Chippewa Hills School District","Mecosta County","REMUS","MI",1935
"2187","3905053","Chippewa Local","Wayne County","Doylestown","OH",1306
"2188","2609570","Chippewa Valley Schools","Macomb County","CLINTON TOWNSHIP","MI",15715
"2189","4813980","CHIRENO ISD","Nacogdoches County","CHIRENO","TX",384
"2190","2700017","CHISAGO LAKES SCHOOL DISTRICT","Chisago County","CHISAGO CITY","MN",3471
"2191","4021780","CHISHOLM","Garfield County","Enid","OK",1170
"2192","2708910","CHISHOLM PUBLIC SCHOOL DISTRICT","St. Louis County","CHISHOLM","MN",723
"2193","4800012","CHISUM ISD","Lamar County","PARIS","TX",1074
"2194","5900146","Chitimacha Tribal School","St. Mary Parish","Jeanerette","LA",103
"2195","3607470","CHITTENANGO CENTRAL SCHOOL DISTRICT","Madison County","CHITTENANGO","NY",1918
"2196","5900031","Choctaw Central High School","Neshoba County","Choctaw","MS",503
"2197","5900078","Choctaw Central Middle School","Neshoba County","Choctaw","MS",194
"2198","2800990","CHOCTAW CO SCHOOL DIST","Choctaw County","ACKERMAN","MS",1278
"2199","0100690","Choctaw County","Choctaw County","Butler","AL",1242
"2200","4007620","CHOCTAW-NICOMA PARK","Oklahoma County","Choctaw","OK",5735
"2201","2708940","CHOKIO-ALBERTA PUBLIC SCHOOL DIST.","Stevens County","CHOKIO","MN",156
"2202","3006320","Choteau Elem","Teton County","Choteau","MT",238
"2203","3006330","Choteau H S","Teton County","Choteau","MT",113
"2204","4007670","CHOUTEAU-MAZIE","Mayes County","Chouteau","OK",837
"2205","0608520","Chowchilla Elementary","Madera County","Chowchilla","CA",2250
"2206","0608550","Chowchilla Union High","Madera County","Chowchilla","CA",1103
"2207","2101150","Christian County","Christian County","Hopkinsville","KY",9045
"2208","1000200","Christina School District","New Castle County","Wilmington","DE",13370
"2209","1700217","Christopher USD 99","Franklin County","Christopher","IL",753
"2210","4814010","CHRISTOVAL ISD","Tom Green County","CHRISTOVAL","TX",539
"2211","1703870","CHSD 117","Lake County","Lake Villa","IL",2652
"2212","1722830","CHSD 128","Lake County","Vernon Hills","IL",3287
"2213","1711370","CHSD 155","McHenry County","Crystal Lake","IL",5777
"2214","1706540","CHSD 218","Cook County","Oak Lawn","IL",5342
"2215","1740440","CHSD 94","DuPage County","West Chicago","IL",1952
"2216","1712570","CHSD 99","DuPage County","Downers Grove","IL",4890
"2217","0608580","Chualar Union","Monterey County","Chualar","CA",298
"2218","0200800","Chugach School District","Anchorage Municipality","Anchorage","AK",510
"2219","0608610","Chula Vista Elementary","San Diego County","Chula Vista","CA",23116
"2220","2609630","Church School District","Huron County","BAD AXE","MI",16
"2221","3200030","CHURCHILL COUNTY SCHOOL DISTRICT","Churchill County","FALLON","NV",3361
"2222","3607530","CHURCHVILLE-CHILI CENTRAL SCHOOL DISTRICT","Monroe County","CHURCHVILLE","NY",3827
"2223","1710200","Cicero SD 99","Cook County","Cicero","IL",10689
"2224","0608640","Cienega Union Elementary","San Benito County","Hollister","CA",32
"2225","4007710","CIMARRON","Garfield County","Lahoma","OK",262
"2226","3500480","CIMARRON MUNICIPAL SCHOOLS","Colfax County","CIMARRON","NM",431
"2227","2004800","Cimarron-Ensign","Gray County","Cimarron","KS",685
"2228","3904375","Cincinnati Public Schools","Hamilton County","Cincinnati","OH",36033
"2229","3607560","CINCINNATUS CENTRAL SCHOOL DISTRICT","Cortland County","CINCINNATUS","NY",568
"2230","0608700","Cinnabar Elementary","Sonoma County","Petaluma","CA",265
"2231","3403120","Cinnaminson Township School District","Burlington County","CINNAMINSON","NJ",2672
"2232","2012300","Circle","Butler County","Towanda","KS",2016
"2233","3006790","Circle Elem","McCone County","Circle","MT",130
"2234","3006810","Circle H S","McCone County","Circle","MT",63
"2235","5900038","Circle of Life Academy","Becker County","White Earth","MN",144
"2236","5900095","Circle of Nations","Richland County","Wahpeton","ND",110
"2237","3904376","Circleville City","Pickaway County","Circleville","OH",2272
"2238","4814070","CISCO ISD","Eastland County","CISCO","TX",845
"2239","1710290","Cissna Park CUSD 6","Iroquois County","Cissna Park","IL",281
"2240","1200270","CITRUS","Citrus County","INVERNESS","FL",15611
"2241","2200040","City of Baker School District","East Baton Rouge Parish","Baker","LA",1313
"2242","2200240","City of Bogalusa School District","Washington Parish","Bogalusa","LA",1904
"2243","1709930","City of Chicago SD 299","Cook County","Chicago","IL",347484
"2244","2201080","City of Monroe School District","Ouachita Parish","Monroe","LA",8178
"2245","1301680","City Schools of Decatur","DeKalb County","Decatur","GA",5874
"2246","4814130","CITY VIEW ISD","Wichita County","WICHITA FALLS","TX",1072
"2247","2801020","CLAIBORNE CO SCHOOL DIST","Claiborne County","PORT GIBSON","MS",1374
"2248","4700630","Claiborne County","Claiborne County","Tazewell","TN",4137
"2249","2200450","Claiborne Parish","Claiborne Parish","Homer","LA",1643
"2250","4206030","Clairton City SD","Allegheny County","Clairton","PA",745
"2251","3006840","Clancy Elem","Jefferson County","Clancy","MT",340
"2252","2609750","Clare Public Schools","Clare County","CLARE","MI",1639
"2253","3302340","Claremont School District","Sullivan County","Claremont","NH",1768
"2254","0608760","Claremont Unified","Los Angeles County","Claremont","CA",6868
"2255","4007740","CLAREMORE","Rogers County","Claremore","OK",3746
"2256","3607590","CLARENCE CENTRAL SCHOOL DISTRICT","Erie County","CLARENCE","NY",4280
"2257","2609840","Clarenceville School District","Wayne County","LIVONIA","MI",1872
"2258","4501740","Clarendon 01","Clarendon County","Summerton","SC",696
"2259","4501770","Clarendon 02","Clarendon County","Manning","SC",2886
"2260","4501800","Clarendon 03","Clarendon County","Turbeville","SC",1296
"2261","4814160","CLARENDON ISD","Donley County","CLARENDON","TX",453
"2262","0504350","CLARENDON SCHOOL DISTRICT","Monroe County","CLARENDON","AR",434
"2263","1907350","Clarinda Comm School District","Page County","Clarinda","IA",1185
"2264","4206060","Clarion Area SD","Clarion County","Clarion","PA",730
"2265","1907380","Clarion-Goldfield-Dows Comm School District","Wright County","Clarion","IA",1020
"2266","4206090","Clarion-Limestone Area SD","Clarion County","Strattanville","PA",832
"2267","2916380","CLARK CO. R-I","Clark County","KAHOKA","MO",1118
"2268","2101200","Clark County","Clark County","Winchester","KY",5633
"2269","1600750","CLARK COUNTY DISTRICT","Clark County","DUBOIS","ID",121
"2270","3200060","CLARK COUNTY SCHOOL DISTRICT","Clark County","LAS VEGAS","NV",328991
"2271","4612940","Clark School District 12-2","Clark County","Clark","SD",440
"2272","3403150","Clark Township Public School District","Union County","Clark","NJ",2299
"2273","1801890","Clark-Pleasant Community Sch Corp","Johnson County","Whiteland","IN",6979
"2274","3904628","Clark-Shawnee Local","Clark County","Springfield","OH",1761
"2275","0400004","Clarkdale-Jerome Elementary District (4486)","Yavapai County","CLARKDALE","AZ",485
"2276","5100870","CLARKE CO PBLC SCHS","Clarke County","Berryville","VA",1924
"2277","1907410","Clarke Comm School District","Clarke County","Osceola","IA",1372
"2278","0100720","Clarke County","Clarke County","Grove Hill","AL",2362
"2279","1301170","Clarke County","Clarke County","Athens","GA",13298
"2280","2503720","Clarksburg","Berkshire County","Clarksburg","MA",197
"2281","2909090","CLARKSBURG C-2","Moniteau County","CLARKSBURG","MO",61
"2282","2801050","CLARKSDALE MUNICIPAL SCHOOL DIST","Coahoma County","CLARKSDALE","MS",2294
"2283","3105160","CLARKSON PUBLIC SCHOOLS","Colfax County","CLARKSON","NE",220
"2284","2609900","Clarkston Community School District","Oakland County","CLARKSTON","MI",7598
"2285","5301320","Clarkston School District","Asotin County","CLARKSTON","WA",2711
"2286","3620340","CLARKSTOWN CENTRAL SCHOOL DISTRICT","Rockland County","NEW CITY","NY",7909
"2287","1907440","Clarksville Comm School District","Butler County","Clarksville","IA",320
"2288","1801920","Clarksville Community School Corp","Clark County","Clarksville","IN",1364
"2289","4814190","CLARKSVILLE ISD","Red River County","CLARKSVILLE","TX",530
"2290","0504380","CLARKSVILLE SCHOOL DISTRICT","Johnson County","CLARKSVILLE","AR",2539
"2291","2909120","CLARKTON C-4","Dunklin County","CLARKTON","MO",357
"2292","4103260","Clatskanie SD 6J","Columbia County","Clatskanie","OR",724
"2293","4814250","CLAUDE ISD","Armstrong County","CLAUDE","TX",331
"2294","2609930","Clawson Public Schools","Oakland County","Clawson","MI",1469
"2295","1200300","CLAY","Clay County","GREEN COVE SPRINGS","FL",38698
"2296","2004890","Clay Center","Clay County","Clay Center","KS",1330
"2297","1907470","Clay Central-Everly Comm School District","Clay County","Royal","IA",83
"2298","1710340","Clay City CUSD 10","Clay County","Clay City","IL",328
"2299","1800840","Clay Community Schools","Clay County","Brazil","IN",4141
"2300","1301200","Clay County","Clay County","Fort Gaines","GA",223
"2301","0100750","Clay County","Clay County","Ashland","AL",1840
"2302","2101230","Clay County","Clay County","Manchester","KY",3235
